cost 0.00053333
0	0
6.61211E-21	1.0529E-07
2.3287E-20	2.76812E-07
6.49204E-20	5.53452E-07
1.67835E-19	9.95189E-07
4.19703E-19	1.69354E-06
1.02997E-18	2.78657E-06
2.49394E-18	4.48035E-06
5.97086E-18	7.07891E-06
1.41464E-17	1.10259E-05
3.31789E-17	1.69615E-05
7.70453E-17	2.57986E-05
1.77143E-16	3.88247E-05
4.03282E-16	5.78346E-05
9.09085E-16	8.53009E-05
2.02916E-15	0.000124591
4.48481E-15	0.000180234
9.81503E-15	0.000258253
2.12696E-14	0.000366559
4.56406E-14	0.000515412
9.69766E-14	0.000717957
2.04037E-13	0.000990817
4.25088E-13	0.001354746
8.76957E-13	0.00183531
1.79147E-12	0.002463574
3.62389E-12	0.00327676
7.25899E-12	0.004318825
1.43985E-11	0.005640902
2.82811E-11	0.007301545
5.50071E-11	0.009366698
1.05947E-10	0.011909342
2.0207E-10	0.01500873
3.81653E-10	0.018749174
7.1382E-10	0.023218352
1.3221E-09	0.028505107
2.42493E-09	0.034696775
4.40451E-09	0.041876095
7.92247E-09	0.050117779
1.41121E-08	0.059484891
2.48942E-08	0.07002518
4.3489E-08	0.081767569
7.52387E-08	0.094718992
1.2891E-07	0.108861802
2.18737E-07	0.124151931
3.67578E-07	0.14051798
6.11753E-07	0.157861371
1.00833E-06	0.176057618
1.64604E-06	0.194958741
2.66129E-06	0.214396754
4.26148E-06	0.234188102
6.75858E-06	0.254138858
1.06165E-05	0.274050435
1.65175E-05	0.293725544
2.54539E-05	0.312974109
3.88522E-05	0.331618841
5.87404E-05	0.34950023
8.79684E-05	0.366480719
0.000130495	0.382447914
0.000191755	0.39731672
0.000279123	0.41103039
0.000402485	0.423560524
0.000574938	0.434906114
0.000813619	0.4450918
0.001140674	0.454165503
0.001584364	0.462195657
0.002180296	0.469268217
0.002972744	0.475483657
0.004016027	0.480954095
0.005375873	0.485800665
0.007130702	0.490151224
0.00937271	0.494138412
0.012208645	0.497898038
0.015760151	0.501567752
0.020163527	0.505285899
0.025568783	0.509190451
0.032137849	0.513417899
0.04004187	0.518101989
0.049457506	0.5233722
0.060562242	0.529351909
0.073528775	0.5361562
0.088518601	0.543889331
0.105675007	0.552641928
0.125115763	0.562487998
0.146925831	0.573481921
0.171150504	0.58565559
0.197789381	0.599015909
0.22679158	0.613542834
0.258052592	0.629188168
0.291413062	0.64587526
0.326659754	0.66349973
0.363528776	0.681931281
0.401711061	0.701016592
0.440859936	0.720583218
0.48060047	0.740444355
0.520540204	0.760404265
0.560280738	0.780264124
0.599429613	0.799827989
0.637611898	0.818908619
0.67448092	0.837332854
0.709727612	0.854946298
0.743088082	0.871617114
0.774349093	0.887238765
0.803351293	0.901731633
0.82999017	0.9150435
0.854214843	0.927148945
0.876024911	0.938047771
0.895465666	0.947762613
0.912622073	0.95633593
0.927611899	0.963826573
0.951683168	0.97585535
1	1                    
