cost 0.293333
0	0
6.61211E-21	6.36983E-07
2.3287E-20	1.65107E-06
6.49204E-20	3.24945E-06
1.67835E-19	5.74369E-06
4.19703E-19	9.59722E-06
1.02997E-18	1.54915E-05
2.49394E-18	2.44177E-05
5.97086E-18	3.78007E-05
1.41464E-17	5.76663E-05
3.31789E-17	8.6861E-05
7.70453E-17	0.000129339
1.77143E-16	0.000190529
4.03282E-16	0.000277798
9.09085E-16	0.00040102
2.02916E-15	0.000573277
4.48481E-15	0.000811686
9.81503E-15	0.001138368
2.12696E-14	0.001581553
4.56406E-14	0.002176807
9.69766E-14	0.002968353
2.04037E-13	0.004010448
4.25088E-13	0.005368746
8.76957E-13	0.007121578
1.79147E-12	0.009361033
3.62389E-12	0.01219374
7.25899E-12	0.015741203
1.43985E-11	0.020139567
2.82811E-11	0.025538669
5.50071E-11	0.032100257
1.05947E-10	0.039995281
2.0207E-10	0.049400198
3.81653E-10	0.060492292
7.1382E-10	0.073444065
1.3221E-09	0.088416827
2.42493E-09	0.105553703
4.40451E-09	0.124972328
7.92247E-09	0.146757568
1.41121E-08	0.170954665
2.48942E-08	0.197563216
4.3489E-08	0.226532401
7.52387E-08	0.257757826
1.2891E-07	0.29108032
2.18737E-07	0.326286888
3.67578E-07	0.363113939
6.11753E-07	0.401252759
1.00833E-06	0.440357068
1.64604E-06	0.480052362
2.66129E-06	0.519946631
4.26148E-06	0.559641925
6.75858E-06	0.598746234
1.06165E-05	0.636885054
1.65175E-05	0.673712105
2.54539E-05	0.708918673
3.88522E-05	0.742241167
5.87404E-05	0.773466592
8.79684E-05	0.802435776
0.000130495	0.829044328
0.000191755	0.853241425
0.000279123	0.875026665
0.000402485	0.89444529
0.000574938	0.911582166
0.000813619	0.926554928
0.001140674	0.9395067
0.001584364	0.950598795
0.002180296	0.960003712
0.002972744	0.967898736
0.004016027	0.974460324
0.005375873	0.979859426
0.007130702	0.98425779
0.00937271	0.987805253
0.012208645	0.99063796
0.015760151	0.992877415
0.020163527	0.994630247
0.025568783	0.995988545
0.032137849	0.99703064
0.04004187	0.997822186
0.049457506	0.998417439
0.060562242	0.998860625
0.073528775	0.999187307
0.088518601	0.999425716
0.105675007	0.999597973
0.125115763	0.999721195
0.146925831	0.999808463
0.171150504	0.999869654
0.197789381	0.999912132
0.22679158	0.999941327
0.258052592	0.999961192
0.291413062	0.999974575
0.326659754	0.999983501
0.363528776	0.999989396
0.401711061	0.999993249
0.440859936	0.999995743
0.48060047	0.999997342
0.520540204	0.999998356
0.560280738	0.999998993
0.599429613	0.999999389
0.637611898	0.999999633
0.67448092	0.999999782
0.709727612	0.999999871
0.743088082	0.999999925
0.774349093	0.999999957
0.803351293	0.999999975
0.82999017	0.999999986
0.854214843	0.999999992
0.876024911	0.999999996
0.895465666	0.999999998
0.927611899	0.999999999
1	1
